tenant_name,apartment_number,lease_start_date,lease_end_date,payment_date,payment_status,delay_days,tenant_email,zip_code
Mia Young,4D,16-12-2010,15-12-2024,02-06-2019,On time,0,mia.young@example.com,28202
Mia Young,4D,16-12-2010,15-12-2024,02-07-2019,Delayed,2,mia.young@example.com,28202
Mia Young,4D,16-12-2010,15-12-2024,01-08-2019,On time,0,mia.young@example.com,28202
Mia Young,4D,16-12-2010,15-12-2024,31-08-2019,On time,0,mia.young@example.com,28202
Mia Young,4D,16-12-2010,15-12-2024,30-09-2019,On time,0,mia.young@example.com,28202
Mia Young,4D,16-12-2010,15-12-2024,30-10-2019,On time,0,mia.young@example.com,28202
Mia Young,4D,16-12-2010,15-12-2024,29-11-2019,On time,0,mia.young@example.com,28202
Mia Young,4D,16-12-2010,15-12-2024,29-12-2019,Delayed,9,mia.young@example.com,28202
Mia Young,4D,16-12-2010,15-12-2024,28-01-2020,Delayed,6,mia.young@example.com,28202
Mia Young,4D,16-12-2010,15-12-2024,27-02-2020,On time,0,mia.young@example.com,28202
Mia Young,4D,16-12-2010,15-12-2024,28-03-2020,On time,0,mia.young@example.com,28202
Mia Young,4D,16-12-2010,15-12-2024,27-04-2020,Delayed,7,mia.young@example.com,28202
Mia Young,4D,16-12-2010,15-12-2024,27-05-2020,Delayed,9,mia.young@example.com,28202
Mia Young,4D,16-12-2010,15-12-2024,26-06-2020,On time,0,mia.young@example.com,28202
Mia Young,4D,16-12-2010,15-12-2024,26-07-2020,On time,0,mia.young@example.com,28202
Mia Young,4D,16-12-2010,15-12-2024,25-08-2020,Delayed,7,mia.young@example.com,28202
Mia Young,4D,16-12-2010,15-12-2024,24-09-2020,On time,0,mia.young@example.com,28202
Mia Young,4D,16-12-2010,15-12-2024,24-10-2020,Delayed,9,mia.young@example.com,28202
Mia Young,4D,16-12-2010,15-12-2024,23-11-2020,Delayed,2,mia.young@example.com,28202
Mia Young,4D,16-12-2010,15-12-2024,23-12-2020,On time,0,mia.young@example.com,28202
Mia Young,4D,16-12-2010,15-12-2024,22-01-2021,On time,0,mia.young@example.com,28202
Mia Young,4D,16-12-2010,15-12-2024,21-02-2021,Delayed,9,mia.young@example.com,28202
Mia Young,4D,16-12-2010,15-12-2024,23-03-2021,Delayed,10,mia.young@example.com,28202
Mia Young,4D,16-12-2010,15-12-2024,22-04-2021,On time,0,mia.young@example.com,28202
Mia Young,4D,16-12-2010,15-12-2024,22-05-2021,On time,0,mia.young@example.com,28202
Mia Young,4D,16-12-2010,15-12-2024,21-06-2021,Delayed,6,mia.young@example.com,28202
Mia Young,4D,16-12-2010,15-12-2024,21-07-2021,Delayed,1,mia.young@example.com,28202
Mia Young,4D,16-12-2010,15-12-2024,20-08-2021,On time,0,mia.young@example.com,28202
Mia Young,4D,16-12-2010,15-12-2024,19-09-2021,On time,0,mia.young@example.com,28202
Mia Young,4D,16-12-2010,15-12-2024,19-10-2021,Delayed,6,mia.young@example.com,28202
Mia Young,4D,16-12-2010,15-12-2024,18-11-2021,On time,0,mia.young@example.com,28202
Mia Young,4D,16-12-2010,15-12-2024,18-12-2021,Delayed,8,mia.young@example.com,28202
Mia Young,4D,16-12-2010,15-12-2024,17-01-2022,Delayed,9,mia.young@example.com,28202
Mia Young,4D,16-12-2010,15-12-2024,16-02-2022,Delayed,3,mia.young@example.com,28202
Mia Young,4D,16-12-2010,15-12-2024,18-03-2022,Delayed,8,mia.young@example.com,28202
Mia Young,4D,16-12-2010,15-12-2024,17-04-2022,On time,0,mia.young@example.com,28202
Mia Young,4D,16-12-2010,15-12-2024,17-05-2022,Delayed,7,mia.young@example.com,28202
Mia Young,4D,16-12-2010,15-12-2024,16-06-2022,On time,0,mia.young@example.com,28202
Mia Young,4D,16-12-2010,15-12-2024,16-07-2022,Delayed,2,mia.young@example.com,28202
Mia Young,4D,16-12-2010,15-12-2024,15-08-2022,Delayed,6,mia.young@example.com,28202
Mia Young,4D,16-12-2010,15-12-2024,14-09-2022,On time,0,mia.young@example.com,28202
Mia Young,4D,16-12-2010,15-12-2024,14-10-2022,On time,0,mia.young@example.com,28202
Mia Young,4D,16-12-2010,15-12-2024,13-11-2022,Delayed,4,mia.young@example.com,28202
Mia Young,4D,16-12-2010,15-12-2024,13-12-2022,On time,0,mia.young@example.com,28202
Mia Young,4D,16-12-2010,15-12-2024,12-01-2023,On time,0,mia.young@example.com,28202
Mia Young,4D,16-12-2010,15-12-2024,11-02-2023,On time,0,mia.young@example.com,28202
Mia Young,4D,16-12-2010,15-12-2024,13-03-2023,On time,0,mia.young@example.com,28202
Mia Young,4D,16-12-2010,15-12-2024,12-04-2023,Delayed,4,mia.young@example.com,28202
Mia Young,4D,16-12-2010,15-12-2024,12-05-2023,Delayed,3,mia.young@example.com,28202
Mia Young,4D,16-12-2010,15-12-2024,11-06-2023,Delayed,4,mia.young@example.com,28202
Mia Young,4D,16-12-2010,15-12-2024,11-07-2023,Delayed,4,mia.young@example.com,28202
Mia Young,4D,16-12-2010,15-12-2024,10-08-2023,Delayed,7,mia.young@example.com,28202
Mia Young,4D,16-12-2010,15-12-2024,09-09-2023,On time,0,mia.young@example.com,28202
Mia Young,4D,16-12-2010,15-12-2024,09-10-2023,On time,0,mia.young@example.com,28202
Mia Young,4D,16-12-2010,15-12-2024,08-11-2023,Delayed,9,mia.young@example.com,28202
Mia Young,4D,16-12-2010,15-12-2024,08-12-2023,Delayed,5,mia.young@example.com,28202
Mia Young,4D,16-12-2010,15-12-2024,07-01-2024,On time,0,mia.young@example.com,28202
Mia Young,4D,16-12-2010,15-12-2024,06-02-2024,On time,0,mia.young@example.com,28202
Mia Young,4D,16-12-2010,15-12-2024,07-03-2024,Delayed,4,mia.young@example.com,28202
Mia Young,4D,16-12-2010,15-12-2024,06-04-2024,On time,0,mia.young@example.com,28202
Mia Young,4D,16-12-2010,15-12-2024,06-05-2024,Delayed,9,mia.young@example.com,28202
Mia Young,4D,16-12-2010,15-12-2024,05-06-2024,Delayed,2,mia.young@example.com,28202
Mia Young,4D,16-12-2010,15-12-2024,05-07-2024,On time,0,mia.young@example.com,28202
Mia Young,4D,16-12-2010,15-12-2024,04-08-2024,Delayed,6,mia.young@example.com,28202
Mia Young,4D,16-12-2010,15-12-2024,03-09-2024,On time,0,mia.young@example.com,28202
Mia Young,4D,16-12-2010,15-12-2024,03-10-2024,Delayed,1,mia.young@example.com,28202
Mia Young,4D,16-12-2010,15-12-2024,02-11-2024,On time,0,mia.young@example.com,28202
Mia Young,4D,16-12-2010,15-12-2024,02-12-2024,Delayed,8,mia.young@example.com,28202
Benjamin Scott,13C,16-12-2009,15-12-2024,16-12-2009,On time,0,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,15-01-2010,Delayed,7,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,14-02-2010,Delayed,10,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,16-03-2010,Delayed,1,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,15-04-2010,Delayed,10,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,15-05-2010,Delayed,1,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,14-06-2010,On time,0,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,14-07-2010,On time,0,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,13-08-2010,Delayed,1,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,12-09-2010,On time,0,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,12-10-2010,Delayed,4,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,11-11-2010,On time,0,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,11-12-2010,Delayed,7,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,10-01-2011,On time,0,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,09-02-2011,On time,0,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,11-03-2011,Delayed,9,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,10-04-2011,Delayed,3,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,10-05-2011,Delayed,2,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,09-06-2011,On time,0,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,09-07-2011,On time,0,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,08-08-2011,Delayed,3,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,07-09-2011,On time,0,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,07-10-2011,Delayed,5,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,06-11-2011,On time,0,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,06-12-2011,Delayed,9,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,05-01-2012,On time,0,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,04-02-2012,Delayed,6,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,05-03-2012,On time,0,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,04-04-2012,Delayed,6,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,04-05-2012,On time,0,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,03-06-2012,Delayed,1,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,03-07-2012,Delayed,9,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,02-08-2012,On time,0,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,01-09-2012,On time,0,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,01-10-2012,Delayed,3,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,31-10-2012,Delayed,7,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,30-11-2012,Delayed,5,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,30-12-2012,Delayed,2,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,29-01-2013,Delayed,8,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,28-02-2013,Delayed,4,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,30-03-2013,Delayed,1,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,29-04-2013,Delayed,1,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,29-05-2013,On time,0,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,28-06-2013,Delayed,1,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,28-07-2013,Delayed,10,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,27-08-2013,On time,0,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,26-09-2013,On time,0,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,26-10-2013,On time,0,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,25-11-2013,Delayed,9,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,25-12-2013,Delayed,8,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,24-01-2014,On time,0,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,23-02-2014,On time,0,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,25-03-2014,On time,0,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,24-04-2014,On time,0,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,24-05-2014,On time,0,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,23-06-2014,Delayed,3,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,23-07-2014,Delayed,9,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,22-08-2014,On time,0,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,21-09-2014,On time,0,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,21-10-2014,Delayed,4,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,20-11-2014,Delayed,4,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,20-12-2014,On time,0,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,19-01-2015,Delayed,4,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,18-02-2015,Delayed,9,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,20-03-2015,Delayed,7,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,19-04-2015,Delayed,9,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,19-05-2015,On time,0,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,18-06-2015,On time,0,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,18-07-2015,Delayed,1,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,17-08-2015,On time,0,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,16-09-2015,On time,0,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,16-10-2015,Delayed,10,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,15-11-2015,On time,0,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,15-12-2015,Delayed,1,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,14-01-2016,Delayed,1,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,13-02-2016,Delayed,5,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,14-03-2016,Delayed,5,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,13-04-2016,Delayed,7,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,13-05-2016,Delayed,5,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,12-06-2016,Delayed,4,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,12-07-2016,Delayed,1,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,11-08-2016,On time,0,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,10-09-2016,On time,0,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,10-10-2016,On time,0,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,09-11-2016,Delayed,8,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,09-12-2016,On time,0,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,08-01-2017,On time,0,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,07-02-2017,On time,0,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,09-03-2017,On time,0,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,08-04-2017,On time,0,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,08-05-2017,Delayed,6,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,07-06-2017,Delayed,3,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,07-07-2017,On time,0,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,06-08-2017,Delayed,7,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,05-09-2017,Delayed,9,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,05-10-2017,Delayed,8,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,04-11-2017,On time,0,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,04-12-2017,Delayed,7,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,03-01-2018,Delayed,1,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,02-02-2018,On time,0,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,04-03-2018,On time,0,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,03-04-2018,Delayed,7,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,03-05-2018,On time,0,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,02-06-2018,On time,0,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,02-07-2018,On time,0,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,01-08-2018,Delayed,9,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,31-08-2018,On time,0,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,30-09-2018,Delayed,5,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,30-10-2018,Delayed,8,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,29-11-2018,On time,0,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,29-12-2018,On time,0,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,28-01-2019,On time,0,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,27-02-2019,Delayed,1,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,29-03-2019,Delayed,1,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,28-04-2019,Delayed,3,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,28-05-2019,On time,0,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,27-06-2019,Delayed,9,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,27-07-2019,Delayed,6,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,26-08-2019,Delayed,1,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,25-09-2019,On time,0,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,25-10-2019,Delayed,3,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,24-11-2019,Delayed,8,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,24-12-2019,On time,0,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,23-01-2020,On time,0,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,22-02-2020,On time,0,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,23-03-2020,Delayed,5,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,22-04-2020,Delayed,2,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,22-05-2020,Delayed,9,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,21-06-2020,Delayed,10,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,21-07-2020,Delayed,9,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,20-08-2020,On time,0,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,19-09-2020,On time,0,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,19-10-2020,Delayed,3,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,18-11-2020,On time,0,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,18-12-2020,Delayed,6,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,17-01-2021,Delayed,7,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,16-02-2021,Delayed,2,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,18-03-2021,Delayed,9,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,17-04-2021,Delayed,4,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,17-05-2021,On time,0,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,16-06-2021,Delayed,5,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,16-07-2021,Delayed,1,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,15-08-2021,On time,0,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,14-09-2021,Delayed,1,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,14-10-2021,Delayed,9,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,13-11-2021,Delayed,6,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,13-12-2021,On time,0,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,12-01-2022,Delayed,7,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,11-02-2022,On time,0,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,13-03-2022,On time,0,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,12-04-2022,Delayed,10,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,12-05-2022,On time,0,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,11-06-2022,Delayed,10,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,11-07-2022,On time,0,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,10-08-2022,Delayed,6,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,09-09-2022,On time,0,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,09-10-2022,On time,0,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,08-11-2022,On time,0,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,08-12-2022,On time,0,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,07-01-2023,Delayed,2,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,06-02-2023,On time,0,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,08-03-2023,Delayed,6,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,07-04-2023,On time,0,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,07-05-2023,On time,0,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,06-06-2023,Delayed,8,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,06-07-2023,Delayed,3,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,05-08-2023,Delayed,9,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,04-09-2023,Delayed,7,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,04-10-2023,Delayed,10,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,03-11-2023,On time,0,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,03-12-2023,On time,0,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,02-01-2024,On time,0,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,01-02-2024,On time,0,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,02-03-2024,On time,0,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,01-04-2024,On time,0,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,01-05-2024,Delayed,6,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,31-05-2024,Delayed,4,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,30-06-2024,Delayed,5,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,30-07-2024,Delayed,1,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,29-08-2024,On time,0,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,28-09-2024,On time,0,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,28-10-2024,On time,0,benjamin.scott@example.com,94102
Benjamin Scott,13C,16-12-2009,15-12-2024,27-11-2024,On time,0,benjamin.scott@example.com,94102
Isabella King,10B,16-12-2008,15-12-2024,16-12-2008,On time,0,isabella.king@example.com,46204
Isabella King,10B,16-12-2008,15-12-2024,15-01-2009,On time,0,isabella.king@example.com,46204
Isabella King,10B,16-12-2008,15-12-2024,14-02-2009,On time,0,isabella.king@example.com,46204
Isabella King,10B,16-12-2008,15-12-2024,16-03-2009,On time,0,isabella.king@example.com,46204
Isabella King,10B,16-12-2008,15-12-2024,15-04-2009,On time,0,isabella.king@example.com,46204
Isabella King,10B,16-12-2008,15-12-2024,15-05-2009,Delayed,9,isabella.king@example.com,46204
Isabella King,10B,16-12-2008,15-12-2024,14-06-2009,On time,0,isabella.king@example.com,46204
Isabella King,10B,16-12-2008,15-12-2024,14-07-2009,On time,0,isabella.king@example.com,46204
Isabella King,10B,16-12-2008,15-12-2024,13-08-2009,On time,0,isabella.king@example.com,46204
Isabella King,10B,16-12-2008,15-12-2024,12-09-2009,On time,0,isabella.king@example.com,46204
Isabella King,10B,16-12-2008,15-12-2024,12-10-2009,Delayed,8,isabella.king@example.com,46204
Isabella King,10B,16-12-2008,15-12-2024,11-11-2009,Delayed,6,isabella.king@example.com,46204
Isabella King,10B,16-12-2008,15-12-2024,11-12-2009,Delayed,3,isabella.king@example.com,46204
Isabella King,10B,16-12-2008,15-12-2024,10-01-2010,Delayed,4,isabella.king@example.com,46204
Isabella King,10B,16-12-2008,15-12-2024,09-02-2010,On time,0,isabella.king@example.com,46204
Isabella King,10B,16-12-2008,15-12-2024,11-03-2010,On time,0,isabella.king@example.com,46204
